experiment_id,experiment,evidence_type,code_commit,model,hardware,cell_id,relay_cell_id,policy,workload,policy_definition,wire_frame_bytes,wire_bytes_per_msg_assumed,rep,repetitions,seed,workload_trace_hash,zipf_alpha,pool_size,lineage_steps,distinct_lineages_total,phase_shift_at_request,n_requests,warmup_request_count,concurrency,fixed_output_tokens,kv_cache_tokens_per_instance_shadow,max_queue_relay,drain_timeout_s,topk,j,guard_ms,prefill_tokens_per_ms,queue_penalty_ms,cell_order_index,cell_order_sequence,generation_mode,vllm_cache_salt,semantic_prompt_contains_policy,metric_scope,status,request_count,overlap_fraction,cluster_n,drain_fps,sync_s,fanin_frames_sent,apply_upsert_count,apply_upsert_p50_us,apply_upsert_p95_us,overlap_seed_prefixes,overlap_seed_requests,cell_active_s,upserts_generated,upserts_per_s,offered_wire_bit_per_s,affinity_selection_rate,dispatch_state_age_defined_count,dispatch_state_age_mean_s,dispatch_state_age_p50_s,dispatch_state_age_p95_s,dispatcher_view_missing_at_dispatch_rate,source_view_false_negative_rate,source_view_false_positive_rate,physical_false_positive_affinity_rate,source_unique_prefixes_at_end,dispatcher_unique_prefixes_at_end,dispatcher_unique_prefixes_per_wire_byte,vllm_cached_token_rate,vllm_cached_tokens_total,vllm_cached_tokens_per_request,stale_fallback_count,stale_fallback_rate,mean_coverage_shortfall_tokens,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,latency_p50_ms,latency_p95_ms,throughput_requests_per_s,validation_attempt_count,validation_failure_count,fallback_count,incorrect_kv_reuse_count,retried_request_count,request_error_rate,rho,sig_bit_per_s,background_traffic,background_rate,relay_max_inflight,source_local_topk,gateway_global_topk,c0_tokens,theta_s,util_lambda,delay_gate_s,queue_gate_frames,prefix_length,source_upserts_sent,source_tombstones_sent,forced_owner_resets,source_suppressed_upserts,net_msgs_sent,net_msgs_delivered,net_wire_bytes_sent,net_undelivered_at_drain_end,ad_delivery_delay_mean_s,ad_delivery_delay_p50_s,ad_delivery_delay_p95_s,ad_delivery_delay_p99_s,tombstone_delay_p95_s,tc_sig_backlog_bytes_before,tc_sig_backlog_bytes_mid,tc_sig_backlog_bytes_after,tc_sig_dropped_after,tc_class110_sent_bytes_after,tc_class120_sent_bytes_after,tc_class120_sent_bytes_before,relay_forwarded,relay_drop_rate_limit,relay_drop_superseded,relay_drop_duplicate_holder,relay_drop_low_utility,relay_drop_queue_drop,relay_drop_expired,relay_max_queue
20260726_formal4t4_reuse_intensive_RateFIFO@N4_mu200_rep0,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@N4_mu200,35835,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,0,5,20260726,f6247d209fd75f1d08a3583f33198b11da1a2d4593bf5efd2a565ab6355224bd,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,12,"Ideal,StaticSemantic@N64_mu200,RateFIFO@N32_mu200,Adaptive@N16_mu200,RateFIFO@N64_mu200,Adaptive@N64_mu200,StaticSemantic@N32_mu200,Adaptive@N4_mu200,StaticSemantic@N4_mu200,RateFIFO@N16_mu200,StaticSemantic@N16_mu200,Adaptive@N32_mu200,RateFIFO@N4_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:RateFIFO@N4_mu200:rep0,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,4,200.0,1.0,0,184,2.759043127298355,5.248934030532837,16,64,107.99277077103034,184,1.7038177526727467,1417.5763702237252,0.15625,66,14.87854015827179,5.827553987503052,66.21270084381104,0.041666666666666664,0.041666666666666664,0.0,0.0,47,47,0.002456103678929766,1.0,142272.0,1482.0,0,0.0,0.0,754.4596485625,189.386114,4316.897317,4733.932999,526.379363,4686.768203,0.8889483926988244,15,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,184,184,19136,0,0.04372459002163099,0.04329061508178711,0.04609084129333496,0.0845189094543457,0.0,0,0,0,0,4504276,882,882,184,0,0,0,0,0,0,3
20260726_formal4t4_reuse_intensive_Ideal_rep1,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Ideal,35836,Ideal,reuse_intensive,Immediate dispatcher visibility; no signaling cost; upper bound.,64,104,1,5,20260726,cc5eb9416b6b130db46cea5ab59cb526a9d3e9cbd178554d77c19c27e9e0c4d8,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,0,"Ideal,StaticSemantic@N32_mu200,Adaptive@N64_mu200,RateFIFO@N16_mu200,Adaptive@N32_mu200,RateFIFO@N4_mu200,RateFIFO@N32_mu200,StaticSemantic@N4_mu200,Adaptive@N4_mu200,StaticSemantic@N64_mu200,Adaptive@N16_mu200,StaticSemantic@N16_mu200,RateFIFO@N64_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:Ideal:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,4,200.0,1.0,0,184,1.7997808754444122,3.725290298461914,16,64,105.70366635313258,184,1.7407154013494355,1448.2752139227305,0.2604166666666667,59,11.763197377576667,7.748065948486328,36.34616780281067,0.0,0.0,0.0,0.0,59,59,0.0,1.0,117712.0,1226.1666666666667,0,0.0,0.0,1022.1134415208334,291.98549,5052.278331,5064.231717,623.218274,5477.693246,0.9081993398344881,25,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260726_formal4t4_reuse_intensive_StaticSemantic@N32_mu200_rep1,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@N32_mu200,35837,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,1,5,20260726,cc5eb9416b6b130db46cea5ab59cb526a9d3e9cbd178554d77c19c27e9e0c4d8,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,1,"Ideal,StaticSemantic@N32_mu200,Adaptive@N64_mu200,RateFIFO@N16_mu200,Adaptive@N32_mu200,RateFIFO@N4_mu200,RateFIFO@N32_mu200,StaticSemantic@N4_mu200,Adaptive@N4_mu200,StaticSemantic@N64_mu200,Adaptive@N16_mu200,StaticSemantic@N16_mu200,RateFIFO@N64_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:StaticSemantic@N32_mu200:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,32,200.0,1.0,82204,11174,1.0398216545581818,2.149958163499832,16,64,115.8731648279354,184,1.5879431641763544,1321.168712594727,0.14583333333333334,59,58.50383900787871,74.01350593566895,106.99853110313416,0.34375,0.34375,0.0,0.0,59,41,4.785050847584226e-06,1.0,85968.0,895.5,0,0.0,0.0,1239.0157037291667,481.010121,4996.06144,6042.032539,671.046854,5366.260317,0.8284920856572284,14,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,82388,11174,8568352,71214,0.11647738152803196,0.11307954788208008,0.16825127601623535,0.2025470733642578,0.0,0,0,0,0,6138076,1092,1092,11206,0,48478,22641,0,0,0,116
20260726_formal4t4_reuse_intensive_Adaptive@N64_mu200_rep1,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@N64_mu200,35838,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,1,5,20260726,cc5eb9416b6b130db46cea5ab59cb526a9d3e9cbd178554d77c19c27e9e0c4d8,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,2,"Ideal,StaticSemantic@N32_mu200,Adaptive@N64_mu200,RateFIFO@N16_mu200,Adaptive@N32_mu200,RateFIFO@N4_mu200,RateFIFO@N32_mu200,StaticSemantic@N4_mu200,Adaptive@N4_mu200,StaticSemantic@N64_mu200,Adaptive@N16_mu200,StaticSemantic@N16_mu200,RateFIFO@N64_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:Adaptive@N64_mu200:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,64,200.0,1.0,196280,5002,1.5362165868282318,2.6905909180641174,16,64,114.7616103370674,184,1.6033236154457216,1333.9652480508405,0.15625,59,62.44219379909968,72.11924648284912,107.39755487442017,0.3333333333333333,0.3333333333333333,0.0,0.0,59,25,1.2235555388499439e-06,1.0,81872.0,852.8333333333334,0,0.0,0.0,1222.806483375,542.727758,5159.853431,5479.689353,780.885193,5604.712946,0.8365166689282026,15,0,0,0,0,0.0,0.0,100000000,False,none,32,False,16,1024.0,30.0,16.0,2.0,8,0,184,0,0,0,196464,5002,20432256,191462,0.07674849815055972,0.07299661636352539,0.10665369033813477,0.10987210273742676,0.0,0,130,0,0,6859166,1092,1092,5032,0,2196,3435,185801,0,0,8
20260726_formal4t4_reuse_intensive_RateFIFO@N16_mu200_rep1,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@N16_mu200,35839,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,1,5,20260726,cc5eb9416b6b130db46cea5ab59cb526a9d3e9cbd178554d77c19c27e9e0c4d8,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,3,"Ideal,StaticSemantic@N32_mu200,Adaptive@N64_mu200,RateFIFO@N16_mu200,Adaptive@N32_mu200,RateFIFO@N4_mu200,RateFIFO@N32_mu200,StaticSemantic@N4_mu200,Adaptive@N4_mu200,StaticSemantic@N64_mu200,Adaptive@N16_mu200,StaticSemantic@N16_mu200,RateFIFO@N64_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:RateFIFO@N16_mu200:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,200.0,1.0,33018,5975,1.1026859283447266,2.178829163312912,16,64,112.19811967620626,184,1.6399561822516058,1364.443543633336,0.19791666666666666,59,18.882740243006563,12.843944072723389,73.27385425567627,0.052083333333333336,0.052083333333333336,0.0,0.0,59,52,1.505933377507379e-05,1.0,111568.0,1162.1666666666667,0,0.0,0.0,1073.6938519895834,248.947073,4944.243895,5660.770967,649.892539,5390.311899,0.8556293124790987,19,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,33202,5975,3453008,27227,0.3035126032490112,0.08645033836364746,1.6694612503051758,2.2159883975982666,0.0,0,0,0,0,7650248,1092,1092,6007,25877,0,0,0,0,0,1318
20260726_formal4t4_reuse_intensive_Adaptive@N32_mu200_rep1,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@N32_mu200,35840,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,1,5,20260726,cc5eb9416b6b130db46cea5ab59cb526a9d3e9cbd178554d77c19c27e9e0c4d8,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,4,"Ideal,StaticSemantic@N32_mu200,Adaptive@N64_mu200,RateFIFO@N16_mu200,Adaptive@N32_mu200,RateFIFO@N4_mu200,RateFIFO@N32_mu200,StaticSemantic@N4_mu200,Adaptive@N4_mu200,StaticSemantic@N64_mu200,Adaptive@N16_mu200,StaticSemantic@N16_mu200,RateFIFO@N64_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:Adaptive@N32_mu200:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,32,200.0,1.0,80710,2936,1.4798715710639954,2.5350600481033325,16,64,115.81802114099264,184,1.5886992213068907,1321.797752127333,0.16666666666666666,59,63.12246165437213,73.31655192375183,108.79363942146301,0.3333333333333333,0.3333333333333333,0.0,0.0,59,22,2.615008054224807e-06,1.0,83920.0,874.1666666666666,0,0.0,0.0,1264.2449910625,489.841923,4997.240992,5311.069158,742.777552,5562.86625,0.8288865502470734,16,0,0,0,0,0.0,0.0,100000000,False,none,32,False,16,1024.0,30.0,16.0,2.0,8,0,184,0,0,0,80894,2936,8412976,77958,0.09849528574488793,0.09939193725585938,0.14920711517333984,0.16081953048706055,0.0,0,0,0,0,8054180,1092,1092,2968,0,862,1868,75192,0,0,8
20260726_formal4t4_reuse_intensive_RateFIFO@N4_mu200_rep1,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@N4_mu200,35841,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,1,5,20260726,cc5eb9416b6b130db46cea5ab59cb526a9d3e9cbd178554d77c19c27e9e0c4d8,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,5,"Ideal,StaticSemantic@N32_mu200,Adaptive@N64_mu200,RateFIFO@N16_mu200,Adaptive@N32_mu200,RateFIFO@N4_mu200,RateFIFO@N32_mu200,StaticSemantic@N4_mu200,Adaptive@N4_mu200,StaticSemantic@N64_mu200,Adaptive@N16_mu200,StaticSemantic@N16_mu200,RateFIFO@N64_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:RateFIFO@N4_mu200:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,4,200.0,1.0,0,184,2.2030435502529144,3.6619603633880615,16,64,115.17023192066699,184,1.5976350566589568,1329.232367140252,0.25,59,19.869339571160786,12.743199348449707,43.84761166572571,0.03125,0.03125,0.0,0.0,59,59,0.0030831939799331105,1.0,113616.0,1183.5,0,0.0,0.0,1055.7135334479167,231.641895,5339.341488,6119.763434,635.114524,5778.263725,0.8335487252133688,24,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,184,184,19136,0,0.044116872808207634,0.043660640716552734,0.045633554458618164,0.09882211685180664,0.0,0,0,0,0,8090516,1092,1092,184,0,0,0,0,0,0,3
20260726_formal4t4_reuse_intensive_RateFIFO@N32_mu200_rep1,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,RateFIFO@N32_mu200,35842,RateFIFO,reuse_intensive,FIFO plus only a token bucket at the same physical signaling rate; no KV-state semantics.,64,104,1,5,20260726,cc5eb9416b6b130db46cea5ab59cb526a9d3e9cbd178554d77c19c27e9e0c4d8,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,6,"Ideal,StaticSemantic@N32_mu200,Adaptive@N64_mu200,RateFIFO@N16_mu200,Adaptive@N32_mu200,RateFIFO@N4_mu200,RateFIFO@N32_mu200,StaticSemantic@N4_mu200,Adaptive@N4_mu200,StaticSemantic@N64_mu200,Adaptive@N16_mu200,StaticSemantic@N16_mu200,RateFIFO@N64_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:RateFIFO@N32_mu200:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,32,200.0,1.0,83047,1594,1.0058283805847168,2.2528693079948425,16,64,117.09723801305518,184,1.5713436381777497,1307.3579069638877,0.010416666666666666,59,59.80060537386749,74.81676149368286,109.44843220710754,0.3333333333333333,0.3333333333333333,0.0,0.0,59,20,2.3105296380878796e-06,1.0,85968.0,895.5,0,0.0,0.0,1231.1901506770832,500.554387,5334.574849,5904.376919,717.889902,5798.255828,0.8198314633970868,1,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,83231,1594,8656024,81637,0.19854564992816115,0.08379673957824707,0.7721307277679443,1.5334405899047852,0.0,0,0,0,0,8281774,1176,1092,1626,68193,0,0,0,0,0,13412
20260726_formal4t4_reuse_intensive_StaticSemantic@N4_mu200_rep1,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@N4_mu200,35843,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,1,5,20260726,cc5eb9416b6b130db46cea5ab59cb526a9d3e9cbd178554d77c19c27e9e0c4d8,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,7,"Ideal,StaticSemantic@N32_mu200,Adaptive@N64_mu200,RateFIFO@N16_mu200,Adaptive@N32_mu200,RateFIFO@N4_mu200,RateFIFO@N32_mu200,StaticSemantic@N4_mu200,Adaptive@N4_mu200,StaticSemantic@N64_mu200,Adaptive@N16_mu200,StaticSemantic@N16_mu200,RateFIFO@N64_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:StaticSemantic@N4_mu200:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,4,200.0,1.0,0,152,2.8437934815883636,4.820059984922409,16,64,116.65364761603996,184,1.5773188730936851,1312.329302413946,0.4270833333333333,59,17.545936681456485,11.27129077911377,46.95387125015259,0.03125,0.03125,0.0,0.0,59,59,0.0030831939799331105,1.0,113616.0,1183.5,0,0.0,0.0,1111.9468417916667,341.135911,5072.050382,5675.043658,695.838295,5571.962897,0.8229489772662705,41,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,184,152,19136,32,0.043561684457879314,0.043187618255615234,0.04601693153381348,0.08476734161376953,0.0,0,0,0,0,8311838,1176,1176,152,0,0,32,0,0,0,3
20260726_formal4t4_reuse_intensive_Adaptive@N4_mu200_rep1,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@N4_mu200,35844,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,1,5,20260726,cc5eb9416b6b130db46cea5ab59cb526a9d3e9cbd178554d77c19c27e9e0c4d8,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,8,"Ideal,StaticSemantic@N32_mu200,Adaptive@N64_mu200,RateFIFO@N16_mu200,Adaptive@N32_mu200,RateFIFO@N4_mu200,RateFIFO@N32_mu200,StaticSemantic@N4_mu200,Adaptive@N4_mu200,StaticSemantic@N64_mu200,Adaptive@N16_mu200,StaticSemantic@N16_mu200,RateFIFO@N64_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:Adaptive@N4_mu200:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,4,200.0,1.0,0,152,2.669636160135269,4.6691857278347015,16,64,117.17040381999686,184,1.57036242942945,1306.5415412853026,0.4375,59,19.368240962594243,13.241811513900757,50.13592529296875,0.03125,0.03125,0.0,0.0,59,59,0.0030831939799331105,1.0,113616.0,1183.5,0,0.0,0.0,1091.7230467604168,243.818024,5186.658215,6073.524126,637.345595,5591.723694,0.819319528397974,42,0,0,0,0,0.0,0.0,100000000,False,none,32,False,16,1024.0,30.0,16.0,2.0,8,0,184,0,0,0,184,152,19136,32,0.044202984947907295,0.0438685417175293,0.04605889320373535,0.08722186088562012,0.0,0,0,0,0,8341902,1176,1176,152,0,0,32,0,0,0,3
20260726_formal4t4_reuse_intensive_StaticSemantic@N64_mu200_rep1,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,StaticSemantic@N64_mu200,35845,StaticSemantic,reuse_intensive,"Static semantic aggregation: latest-update replacement, non-preemptive invalidation priority, and at-most-two queued/advertised owners per prefix.",64,104,1,5,20260726,cc5eb9416b6b130db46cea5ab59cb526a9d3e9cbd178554d77c19c27e9e0c4d8,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,9,"Ideal,StaticSemantic@N32_mu200,Adaptive@N64_mu200,RateFIFO@N16_mu200,Adaptive@N32_mu200,RateFIFO@N4_mu200,RateFIFO@N32_mu200,StaticSemantic@N4_mu200,Adaptive@N4_mu200,StaticSemantic@N64_mu200,Adaptive@N16_mu200,StaticSemantic@N16_mu200,RateFIFO@N64_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:StaticSemantic@N64_mu200:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,64,200.0,1.0,215796,14837,0.9397044777870178,1.925043761730194,16,64,125.15613676095381,184,1.4701636273052836,1223.176137917996,0.19791666666666666,59,65.57798660811731,82.36867904663086,117.1727864742279,0.34375,0.34375,0.0,0.0,59,25,1.1129947929651605e-06,1.0,85968.0,895.5,0,0.0,0.0,1324.1443299479167,564.284387,5943.918152,6141.025398,748.852006,6420.729547,0.7670418925071044,19,0,0,0,0,0.0,0.0,100000000,False,none,32,False,0,,,,2.0,8,0,184,0,0,0,215980,14837,22461920,201143,0.10659582026605618,0.11212968826293945,0.14060688018798828,0.14506173133850098,0.0,0,0,0,0,9960126,1176,1176,14869,0,154039,46962,0,0,0,147
20260726_formal4t4_reuse_intensive_Adaptive@N16_mu200_rep1,formal4t4_live_vllm_real_kernel_link,hybrid_live_vllm_real_kernel_link,1bb831397787e9bad626d6260ef0d975d497cbcb,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B-Instruct; one vLLM instance/GPU on host; docker gateway+tc state channel,Adaptive@N16_mu200,35846,Adaptive,reuse_intensive,StaticSemantic plus EWMA-delay/queue-aware utility admission and dynamic tightening of the global useful-prefix set.,64,104,1,5,20260726,cc5eb9416b6b130db46cea5ab59cb526a9d3e9cbd178554d77c19c27e9e0c4d8,1.2,64,3,128,60,120,24,4,4,104544,4096,180.0,8,4,0.5,50.0,2.0,10,"Ideal,StaticSemantic@N32_mu200,Adaptive@N64_mu200,RateFIFO@N16_mu200,Adaptive@N32_mu200,RateFIFO@N4_mu200,RateFIFO@N32_mu200,StaticSemantic@N4_mu200,Adaptive@N4_mu200,StaticSemantic@N64_mu200,Adaptive@N16_mu200,StaticSemantic@N16_mu200,RateFIFO@N64_mu200",greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,formal4t4:reuse_intensive:fanin:Adaptive@N16_mu200:rep1,False,TTFT and cached-token telemetry are live vLLM measurements; the state channel is real kernel networking (docker + tc HTB).,VALID,96,0.25,16,200.0,1.0,38250,1041,1.407228410243988,2.9490329325199127,16,64,122.51683462085202,184,1.501834426015147,1249.5262424446023,0.11458333333333333,59,63.25801344645225,77.99825763702393,114.20101737976074,0.34375,0.34375,0.0,0.0,59,21,5.253761693372455e-06,1.0,85968.0,895.5,0,0.0,0.0,1303.0216814166668,527.082614,5876.420621,6148.173954,711.382874,6368.589567,0.7835657874861637,11,0,0,0,0,0.0,0.0,100000000,False,none,32,False,16,1024.0,30.0,16.0,2.0,8,0,184,0,0,0,38434,1041,3997136,37393,0.09099558519698701,0.08300566673278809,0.18898773193359375,0.2592644691467285,0.0,0,0,0,0,10118236,1302,1176,1073,0,1249,1032,35075,0,0,7
